gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
147183,12840,2023-12-31,2024-06-30,2024-09-30,-8.569,2.894,-3.438,59.125,59.125,78.833,78.833,47.239,-7.649,0.000,2.303,-7.774,-9.152,-7.774,2.968,4.598,-0.157,0.071,-0.249,0.000,0.071,0.113,0.071,-0.492,-0.316,-0.157,0.899,0.088,0.125,0.089,0.314,0.222,0.736,0.000,0.129,0.099,-0.631,0.291,0.481,0.254,-1.179,-0.937,-0.483,,0.978,0.098,0.276,0.135,0.387,3.111,-8.390,1.530,1.914,1.914,566.990,,0.020,0.615,13.884,0.025,0.028,0.166,3.154,0.000,0.000,0.170,1.305,,,LODE,20575030
147183,12840,2023-12-31,2024-06-30,2024-10-31,-7.470,2.894,-3.438,50.900,50.900,67.867,67.867,41.183,-6.668,0.000,2.303,-7.774,-9.152,-7.774,2.968,4.598,-0.157,0.071,-0.249,0.000,0.071,0.113,0.071,-0.492,-0.316,-0.157,0.899,0.088,0.125,0.089,0.314,0.222,0.736,0.000,0.129,0.099,-0.631,0.291,0.481,0.254,-1.179,-0.937,-0.483,,0.978,0.098,0.276,0.135,0.387,3.111,-8.390,1.530,1.914,1.914,566.990,,0.020,0.615,13.884,0.025,0.028,0.166,3.154,0.000,0.000,0.170,1.138,,,LODE,20575030
147183,12840,2023-12-31,2024-09-30,2024-11-30,-6.278,0.695,-4.303,-91.750,-91.750,-28.231,-28.231,41.199,-6.369,0.000,-12.108,-8.778,-10.251,-8.778,-12.121,-10.213,-0.159,-0.308,-0.229,0.000,-0.308,-0.245,-0.308,-0.461,-0.347,-0.156,0.885,0.114,0.151,0.114,0.276,0.210,0.655,0.000,0.010,0.120,-0.768,0.241,0.443,0.307,-1.188,-0.875,-0.483,,1.099,0.129,0.296,0.163,0.421,-7.572,-7.257,1.477,1.879,1.879,12.921,,0.018,7.456,10.130,0.022,0.025,0.154,3.525,0.000,0.000,-0.102,1.130,-5.628,,LODE,20575030
147183,12840,2023-12-31,2024-09-30,2024-12-31,-14.340,0.695,-4.303,-200.15,-200.15,-61.585,-61.585,94.105,-14.547,0.000,-12.108,-8.778,-10.251,-8.778,-12.121,-10.213,-0.159,-0.308,-0.229,0.000,-0.308,-0.245,-0.308,-0.461,-0.347,-0.156,0.885,0.114,0.151,0.114,0.276,0.210,0.655,0.000,0.010,0.120,-0.768,0.241,0.443,0.307,-1.188,-0.875,-0.483,,1.099,0.129,0.296,0.163,0.421,-7.572,-7.257,1.477,1.879,1.879,12.921,,0.018,7.456,10.130,0.022,0.025,0.154,3.525,0.000,0.000,-0.102,2.581,-9.081,,LODE,20575030
186989,12872,2012-12-31,2013-09-30,2014-01-31,11.284,0.671,5.630,6.299,6.345,6.363,6.363,0.288,6.310,0.212,0.025,0.052,0.039,0.066,0.038,0.038,0.165,0.162,0.234,0.352,0.191,0.142,0.191,0.201,0.131,0.203,0.754,0.220,0.221,0.226,0.064,0.064,0.214,0.336,0.390,0.116,0.723,0.006,0.576,0.197,0.475,0.414,0.297,0.722,1.270,0.246,0.589,0.503,1.483,11.375,16.384,0.371,0.941,1.418,6.619,17.784,3.079,16.425,10.323,5.844,7.755,21.729,0.000,0.000,0.000,-0.065,1.975,,1.93%,MPC,56585A10
186989,12872,2013-12-31,2013-12-31,2014-02-28,13.805,0.485,6.722,12.500,12.575,12.651,12.651,0.264,7.267,0.230,0.022,0.049,0.036,0.062,0.035,0.036,0.164,0.157,0.228,0.343,0.187,0.134,0.187,0.195,0.128,0.204,0.743,0.229,0.231,0.236,0.064,0.064,0.134,0.368,0.436,0.120,0.745,0.007,0.576,0.198,0.464,0.347,0.200,0.646,1.225,0.255,0.601,0.516,1.562,10.778,15.491,0.233,0.819,1.297,5.510,21.651,3.377,18.467,11.897,6.385,8.599,32.234,0.000,0.000,0.000,-0.047,1.871,,2.00%,MPC,56585A10
186989,12872,2013-12-31,2013-12-31,2014-03-31,14.221,0.485,6.722,12.952,13.030,13.108,13.108,0.271,7.486,0.230,0.022,0.049,0.036,0.062,0.035,0.036,0.164,0.157,0.228,0.343,0.187,0.134,0.187,0.195,0.128,0.204,0.743,0.229,0.231,0.236,0.064,0.064,0.134,0.368,0.436,0.120,0.745,0.007,0.576,0.198,0.464,0.347,0.200,0.646,1.225,0.255,0.601,0.516,1.562,10.778,15.491,0.233,0.819,1.297,5.510,21.651,3.377,18.467,11.897,6.385,8.599,32.234,0.000,0.000,0.000,-0.047,1.928,,1.93%,MPC,56585A10
186989,12872,2013-12-31,2013-12-31,2014-04-30,15.187,0.485,6.722,13.832,13.915,13.998,13.998,0.290,7.994,0.230,0.022,0.049,0.036,0.062,0.035,0.036,0.164,0.157,0.228,0.343,0.187,0.134,0.187,0.195,0.128,0.204,0.743,0.229,0.231,0.236,0.064,0.064,0.134,0.368,0.436,0.120,0.745,0.007,0.576,0.198,0.464,0.347,0.200,0.646,1.225,0.255,0.601,0.516,1.562,10.778,15.491,0.233,0.819,1.297,5.510,21.651,3.377,18.467,11.897,6.385,8.599,32.234,0.000,0.000,0.000,-0.047,2.058,,1.81%,MPC,56585A10
186989,12872,2013-12-31,2014-03-31,2014-05-31,11.569,0.501,7.234,8.645,8.729,8.747,8.747,0.275,12.333,0.310,0.017,0.040,0.027,0.054,0.026,0.031,0.127,0.117,0.169,0.343,0.139,0.105,0.139,0.143,0.090,0.175,0.740,0.232,0.234,0.239,0.063,0.062,0.135,0.388,0.421,0.119,0.926,0.007,0.584,0.195,0.363,0.203,0.200,0.389,1.277,0.260,0.608,0.527,1.610,8.343,11.574,0.231,0.800,1.306,7.524,16.959,3.228,16.502,10.199,6.324,8.546,29.644,0.000,0.000,0.000,-0.017,2.042,,1.88%,MPC,56585A10
186989,12872,2013-12-31,2014-03-31,2014-06-30,10.104,0.501,7.234,7.550,7.624,7.639,7.639,0.240,10.771,0.310,0.017,0.040,0.027,0.054,0.026,0.031,0.127,0.117,0.169,0.343,0.139,0.105,0.139,0.143,0.090,0.175,0.740,0.232,0.234,0.239,0.063,0.062,0.135,0.388,0.421,0.119,0.926,0.007,0.584,0.195,0.363,0.203,0.200,0.389,1.277,0.260,0.608,0.527,1.610,8.343,11.574,0.231,0.800,1.306,7.524,16.959,3.228,16.502,10.199,6.324,8.546,29.644,0.000,0.000,0.000,-0.017,1.784,,2.15%,MPC,56585A10
186989,12872,2013-12-31,2014-03-31,2014-07-31,10.804,0.501,7.234,8.074,8.152,8.168,8.168,0.257,11.518,0.310,0.017,0.040,0.027,0.054,0.026,0.031,0.127,0.117,0.169,0.343,0.139,0.105,0.139,0.143,0.090,0.175,0.740,0.232,0.234,0.239,0.063,0.062,0.135,0.388,0.421,0.119,0.926,0.007,0.584,0.195,0.363,0.203,0.200,0.389,1.277,0.260,0.608,0.527,1.610,8.343,11.574,0.231,0.800,1.306,7.524,16.959,3.228,16.502,10.199,6.324,8.546,29.644,0.000,0.000,0.000,-0.017,1.907,,2.01%,MPC,56585A10
186989,12872,2013-12-31,2014-06-30,2014-08-31,11.687,0.575,6.582,7.234,7.292,7.328,7.328,0.272,7.571,0.271,0.019,0.043,0.030,0.057,0.030,0.033,0.142,0.140,0.197,0.343,0.168,0.123,0.168,0.167,0.104,0.187,0.732,0.240,0.241,0.247,0.062,0.062,0.120,0.407,0.418,0.122,0.857,0.007,0.589,0.196,0.391,0.323,0.200,0.603,1.291,0.271,0.617,0.537,1.674,9.477,13.018,0.204,0.750,1.266,7.435,16.496,3.277,17.035,10.195,6.505,8.888,33.956,0.000,0.000,0.000,-0.053,2.016,4.467,2.20%,MPC,56585A10
186989,12872,2013-12-31,2014-06-30,2014-09-30,10.873,0.575,6.582,6.731,6.784,6.817,6.817,0.253,7.043,0.271,0.019,0.043,0.030,0.057,0.030,0.033,0.142,0.140,0.197,0.343,0.168,0.123,0.168,0.167,0.104,0.187,0.732,0.240,0.241,0.247,0.062,0.062,0.120,0.407,0.418,0.122,0.857,0.007,0.589,0.196,0.391,0.323,0.200,0.603,1.291,0.271,0.617,0.537,1.674,9.477,13.018,0.204,0.750,1.266,7.435,16.496,3.277,17.035,10.195,6.505,8.888,33.956,0.000,0.000,0.000,-0.053,1.876,0.510,2.36%,MPC,56585A10
186989,12872,2013-12-31,2014-06-30,2014-10-31,11.577,0.575,6.582,7.226,7.284,7.319,7.319,0.269,7.499,0.271,0.019,0.043,0.030,0.057,0.030,0.033,0.142,0.140,0.197,0.343,0.168,0.123,0.168,0.167,0.104,0.187,0.732,0.240,0.241,0.247,0.062,0.062,0.120,0.407,0.418,0.122,0.857,0.007,0.589,0.196,0.391,0.323,0.200,0.603,1.291,0.271,0.617,0.537,1.674,9.477,13.018,0.204,0.750,1.266,7.435,16.496,3.277,17.035,10.195,6.505,8.888,33.956,0.000,0.000,0.000,-0.053,1.997,0.547,2.20%,MPC,56585A10
186989,12872,2013-12-31,2014-09-30,2014-11-30,11.397,0.547,5.911,5.575,5.589,5.617,5.617,0.268,6.191,0.218,0.025,0.052,0.038,0.066,0.038,0.039,0.169,0.182,0.252,0.343,0.220,0.155,0.220,0.215,0.132,0.209,0.698,0.275,0.277,0.283,0.053,0.053,0.114,0.410,0.417,0.143,0.868,0.006,0.567,0.227,0.464,0.387,0.200,0.650,1.288,0.326,0.626,0.550,1.737,11.547,16.076,0.200,0.738,1.251,7.186,16.280,3.175,17.138,9.979,6.148,8.813,35.626,0.000,0.000,0.000,-0.058,1.940,2.074,2.22%,MPC,56585A10
186989,12872,2013-12-31,2014-09-30,2014-12-31,11.418,0.547,5.911,5.585,5.599,5.627,5.627,0.269,6.203,0.218,0.025,0.052,0.038,0.066,0.038,0.039,0.169,0.182,0.252,0.343,0.220,0.155,0.220,0.215,0.132,0.209,0.698,0.275,0.277,0.283,0.053,0.053,0.114,0.410,0.417,0.143,0.868,0.006,0.567,0.227,0.464,0.387,0.200,0.650,1.288,0.326,0.626,0.550,1.737,11.547,16.076,0.200,0.738,1.251,7.186,16.280,3.175,17.138,9.979,6.148,8.813,35.626,0.000,0.000,0.000,-0.058,1.943,2.078,2.22%,MPC,56585A10
186989,12872,2013-12-31,2014-09-30,2015-01-31,11.713,0.547,5.911,5.730,5.744,5.772,5.772,0.276,6.363,0.218,0.025,0.052,0.038,0.066,0.038,0.039,0.169,0.182,0.252,0.343,0.220,0.155,0.220,0.215,0.132,0.209,0.698,0.275,0.277,0.283,0.053,0.053,0.114,0.410,0.417,0.143,0.868,0.006,0.567,0.227,0.464,0.387,0.200,0.650,1.288,0.326,0.626,0.550,1.737,11.547,16.076,0.200,0.738,1.251,7.186,16.280,3.175,17.138,9.979,6.148,8.813,35.626,0.000,0.000,0.000,-0.058,1.993,2.132,2.16%,MPC,56585A10
186989,12872,2014-12-31,2014-12-31,2015-02-28,12.989,0.516,6.143,11.798,11.878,11.959,11.959,0.315,9.219,0.208,0.028,0.056,0.041,0.071,0.042,0.043,0.174,0.194,0.238,0.334,0.233,0.165,0.233,0.211,0.139,0.212,0.597,0.367,0.369,0.381,0.050,0.050,0.079,0.498,0.358,0.218,1.300,0.004,0.450,0.347,0.595,0.363,0.163,0.524,1.173,0.518,0.626,0.553,1.774,11.096,15.120,0.175,0.664,1.322,9.421,16.390,3.097,18.952,11.496,5.063,8.477,33.019,0.000,0.000,0.000,-0.020,2.246,0.753,1.90%,MPC,56585A10
186989,12872,2014-12-31,2014-12-31,2015-03-31,12.662,0.516,6.143,11.504,11.583,11.662,11.662,0.307,8.987,0.208,0.028,0.056,0.041,0.071,0.042,0.043,0.174,0.194,0.238,0.334,0.233,0.165,0.233,0.211,0.139,0.212,0.597,0.367,0.369,0.381,0.050,0.050,0.079,0.498,0.358,0.218,1.300,0.004,0.450,0.347,0.595,0.363,0.163,0.524,1.173,0.518,0.626,0.553,1.774,11.096,15.120,0.175,0.664,1.322,9.421,16.390,3.097,18.952,11.496,5.063,8.477,33.019,0.000,0.000,0.000,-0.020,2.190,0.734,1.95%,MPC,56585A10
186989,12872,2014-12-31,2014-12-31,2015-04-30,12.190,0.516,6.143,11.075,11.150,11.227,11.227,0.295,8.652,0.208,0.028,0.056,0.041,0.071,0.042,0.043,0.174,0.194,0.238,0.334,0.233,0.165,0.233,0.211,0.139,0.212,0.597,0.367,0.369,0.381,0.050,0.050,0.079,0.498,0.358,0.218,1.300,0.004,0.450,0.347,0.595,0.363,0.163,0.524,1.173,0.518,0.626,0.553,1.774,11.096,15.120,0.175,0.664,1.322,9.421,16.390,3.097,18.952,11.496,5.063,8.477,33.019,0.000,0.000,0.000,-0.020,2.108,0.707,2.03%,MPC,56585A10
186989,12872,2014-12-31,2015-03-31,2015-05-31,12.305,0.480,4.861,4.479,4.510,4.534,4.534,0.332,7.952,0.167,0.038,0.074,0.058,0.090,0.058,0.055,0.208,0.251,0.312,0.334,0.302,0.193,0.302,0.278,0.176,0.251,0.640,0.329,0.342,0.340,0.051,0.049,0.099,0.456,0.377,0.191,0.928,0.037,0.504,0.295,0.654,0.369,0.163,0.547,1.220,0.432,0.625,0.549,1.746,12.245,17.133,0.197,0.693,1.274,11.077,13.821,2.784,18.400,10.344,4.976,7.780,32.204,0.000,0.000,0.000,-0.011,2.104,0.110,1.93%,MPC,56585A10
186989,12872,2014-12-31,2015-03-31,2015-06-30,12.443,0.480,4.861,4.529,4.561,4.585,4.585,0.335,8.042,0.167,0.038,0.074,0.058,0.090,0.058,0.055,0.208,0.251,0.312,0.334,0.302,0.193,0.302,0.278,0.176,0.251,0.640,0.329,0.342,0.340,0.051,0.049,0.099,0.456,0.377,0.191,0.928,0.037,0.504,0.295,0.654,0.369,0.163,0.547,1.220,0.432,0.625,0.549,1.746,12.245,17.133,0.197,0.693,1.274,11.077,13.821,2.784,18.400,10.344,4.976,7.780,32.204,0.000,0.000,0.000,-0.011,2.128,0.112,1.91%,MPC,56585A10
186989,12872,2014-12-31,2015-03-31,2015-07-31,12.855,0.480,4.861,4.733,4.766,4.791,4.791,0.347,8.307,0.167,0.038,0.074,0.058,0.090,0.058,0.055,0.208,0.251,0.312,0.334,0.302,0.193,0.302,0.278,0.176,0.251,0.640,0.329,0.342,0.340,0.051,0.049,0.099,0.456,0.377,0.191,0.928,0.037,0.504,0.295,0.654,0.369,0.163,0.547,1.220,0.432,0.625,0.549,1.746,12.245,17.133,0.197,0.693,1.274,11.077,13.821,2.784,18.400,10.344,4.976,7.780,32.204,0.000,0.000,0.000,-0.011,2.198,0.117,1.83%,MPC,56585A10
186989,12872,2014-12-31,2015-06-30,2015-08-31,10.891,0.486,5.177,8.150,8.206,8.228,8.228,0.325,6.949,0.173,0.041,0.081,0.063,0.099,0.062,0.059,0.208,0.246,0.294,0.334,0.293,0.185,0.293,0.270,0.177,0.253,0.622,0.345,0.368,0.357,0.049,0.046,0.096,0.476,0.355,0.214,1.043,0.061,0.474,0.325,0.701,0.405,0.163,0.541,1.174,0.469,0.618,0.545,1.706,11.449,16.102,0.203,0.680,1.297,13.172,12.653,2.539,18.848,10.404,4.358,7.005,29.219,0.000,0.000,0.000,-0.015,1.858,,2.71%,MPC,56585A10
186989,12872,2014-12-31,2015-06-30,2015-09-30,10.666,0.486,5.177,7.981,8.036,8.057,8.057,0.318,6.806,0.173,0.041,0.081,0.063,0.099,0.062,0.059,0.208,0.246,0.294,0.334,0.293,0.185,0.293,0.270,0.177,0.253,0.622,0.345,0.368,0.357,0.049,0.046,0.096,0.476,0.355,0.214,1.043,0.061,0.474,0.325,0.701,0.405,0.163,0.541,1.174,0.469,0.618,0.545,1.706,11.449,16.102,0.203,0.680,1.297,13.172,12.653,2.539,18.848,10.404,4.358,7.005,29.219,0.000,0.000,0.000,-0.015,1.819,,2.76%,MPC,56585A10
186989,12872,2014-12-31,2015-06-30,2015-10-31,11.877,0.486,5.177,8.923,8.985,9.009,9.009,0.354,7.578,0.173,0.041,0.081,0.063,0.099,0.062,0.059,0.208,0.246,0.294,0.334,0.293,0.185,0.293,0.270,0.177,0.253,0.622,0.345,0.368,0.357,0.049,0.046,0.096,0.476,0.355,0.214,1.043,0.061,0.474,0.325,0.701,0.405,0.163,0.541,1.174,0.469,0.618,0.545,1.706,11.449,16.102,0.203,0.680,1.297,13.172,12.653,2.539,18.848,10.404,4.358,7.005,29.219,0.000,0.000,0.000,-0.015,2.026,,2.47%,MPC,56585A10
186989,12872,2014-12-31,2015-09-30,2015-11-30,12.655,0.575,4.735,8.931,8.986,9.227,9.227,0.439,8.550,0.168,0.049,0.098,0.078,0.120,0.075,0.072,0.227,0.262,0.312,0.334,0.311,0.192,0.311,0.293,0.198,0.280,0.630,0.334,0.367,0.347,0.054,0.049,0.103,0.496,0.323,0.220,0.959,0.088,0.457,0.335,0.837,0.437,0.163,0.504,1.120,0.452,0.600,0.521,1.584,11.558,16.863,0.225,0.675,1.340,16.946,11.273,2.338,19.688,10.735,3.890,6.171,25.022,0.000,0.000,0.000,-0.006,2.189,,2.19%,MPC,56585A10
186989,12872,2014-12-31,2015-09-30,2015-12-31,11.232,0.575,4.735,7.927,7.975,8.190,8.190,0.389,7.589,0.168,0.049,0.098,0.078,0.120,0.075,0.072,0.227,0.262,0.312,0.334,0.311,0.192,0.311,0.293,0.198,0.280,0.630,0.334,0.367,0.347,0.054,0.049,0.103,0.496,0.323,0.220,0.959,0.088,0.457,0.335,0.837,0.437,0.163,0.504,1.120,0.452,0.600,0.521,1.584,11.558,16.863,0.225,0.675,1.340,16.946,11.273,2.338,19.688,10.735,3.890,6.171,25.022,0.000,0.000,0.000,-0.006,1.943,,2.47%,MPC,56585A10
186989,12872,2014-12-31,2015-09-30,2016-01-31,9.054,0.575,4.735,6.390,6.429,6.602,6.602,0.314,6.118,0.168,0.049,0.098,0.078,0.120,0.075,0.072,0.227,0.262,0.312,0.334,0.311,0.192,0.311,0.293,0.198,0.280,0.630,0.334,0.367,0.347,0.054,0.049,0.103,0.496,0.323,0.220,0.959,0.088,0.457,0.335,0.837,0.437,0.163,0.504,1.120,0.452,0.600,0.521,1.584,11.558,16.863,0.225,0.675,1.340,16.946,11.273,2.338,19.688,10.735,3.890,6.171,25.022,0.000,0.000,0.000,-0.006,1.567,,3.06%,MPC,56585A10
186989,12872,2015-12-31,2015-12-31,2016-02-29,6.832,0.600,6.404,6.205,6.250,6.511,6.511,0.282,4.463,0.216,0.044,0.096,0.072,0.120,0.068,0.070,0.167,0.195,0.219,0.344,0.238,0.161,0.238,0.197,0.150,0.179,0.419,0.377,0.378,0.473,0.038,0.038,0.048,0.552,0.309,0.277,1.936,0.002,0.271,0.508,0.971,0.640,0.173,0.508,0.931,0.720,0.544,0.557,1.771,9.149,13.311,0.179,0.669,1.493,18.077,10.426,1.749,18.428,9.862,2.039,4.862,20.588,0.000,0.000,0.000,-0.033,1.097,1.018,3.74%,MPC,56585A10
186989,12872,2015-12-31,2015-12-31,2016-03-31,7.416,0.600,6.404,6.736,6.785,7.068,7.068,0.306,4.845,0.216,0.044,0.096,0.072,0.120,0.068,0.070,0.167,0.195,0.219,0.344,0.238,0.161,0.238,0.197,0.150,0.179,0.419,0.377,0.378,0.473,0.038,0.038,0.048,0.552,0.309,0.277,1.936,0.002,0.271,0.508,0.971,0.640,0.173,0.508,0.931,0.720,0.544,0.557,1.771,9.149,13.311,0.179,0.669,1.493,18.077,10.426,1.749,18.428,9.862,2.039,4.862,20.588,0.000,0.000,0.000,-0.033,1.191,1.105,3.44%,MPC,56585A10
186989,12872,2015-12-31,2015-12-31,2016-04-30,7.795,0.600,6.404,7.080,7.131,7.430,7.430,0.321,5.093,0.216,0.044,0.096,0.072,0.120,0.068,0.070,0.167,0.195,0.219,0.344,0.238,0.161,0.238,0.197,0.150,0.179,0.419,0.377,0.378,0.473,0.038,0.038,0.048,0.552,0.309,0.277,1.936,0.002,0.271,0.508,0.971,0.640,0.173,0.508,0.931,0.720,0.544,0.557,1.771,9.149,13.311,0.179,0.669,1.493,18.077,10.426,1.749,18.428,9.862,2.039,4.862,20.588,0.000,0.000,0.000,-0.033,1.252,1.162,3.28%,MPC,56585A10
186989,12872,2015-12-31,2016-03-31,2016-05-31,7.104,0.825,6.853,8.908,8.977,9.622,9.622,0.308,5.771,0.330,0.033,0.083,0.056,0.109,0.049,0.061,0.149,0.136,0.167,0.344,0.162,0.096,0.162,0.157,0.115,0.180,0.503,0.353,0.371,0.412,0.048,0.045,0.066,0.534,0.314,0.253,1.846,0.049,0.349,0.431,0.705,0.451,0.173,0.264,0.979,0.578,0.558,0.532,1.624,5.683,8.036,0.189,0.655,1.406,21.232,10.020,1.645,19.133,10.559,2.410,4.789,20.829,0.000,0.000,0.000,-0.035,1.135,6.802,3.67%,MPC,56585A10
186989,12872,2015-12-31,2016-03-31,2016-06-30,7.743,0.825,6.853,9.708,9.784,10.486,10.486,0.336,6.289,0.330,0.033,0.083,0.056,0.109,0.049,0.061,0.149,0.136,0.167,0.344,0.162,0.096,0.162,0.157,0.115,0.180,0.503,0.353,0.371,0.412,0.048,0.045,0.066,0.534,0.314,0.253,1.846,0.049,0.349,0.431,0.705,0.451,0.173,0.264,0.979,0.578,0.558,0.532,1.624,5.683,8.036,0.189,0.655,1.406,21.232,10.020,1.645,19.133,10.559,2.410,4.789,20.829,0.000,0.000,0.000,-0.035,1.237,7.413,3.37%,MPC,56585A10
186989,12872,2015-12-31,2016-03-31,2016-07-31,8.007,0.825,6.853,10.074,10.152,10.881,10.881,0.347,6.503,0.330,0.033,0.083,0.056,0.109,0.049,0.061,0.149,0.136,0.167,0.344,0.162,0.096,0.162,0.157,0.115,0.180,0.503,0.353,0.371,0.412,0.048,0.045,0.066,0.534,0.314,0.253,1.846,0.049,0.349,0.431,0.705,0.451,0.173,0.264,0.979,0.578,0.558,0.532,1.624,5.683,8.036,0.189,0.655,1.406,21.232,10.020,1.645,19.133,10.559,2.410,4.789,20.829,0.000,0.000,0.000,-0.035,1.279,7.693,3.25%,MPC,56585A10
186989,12872,2015-12-31,2016-06-30,2016-08-31,8.637,0.849,6.479,10.789,10.872,11.743,11.743,0.400,5.032,0.352,0.034,0.092,0.061,0.120,0.050,0.067,0.142,0.128,0.157,0.344,0.155,0.085,0.155,0.144,0.111,0.170,0.458,0.355,0.364,0.436,0.050,0.048,0.061,0.541,0.306,0.259,1.990,0.025,0.307,0.467,0.785,0.677,0.173,0.403,0.933,0.628,0.541,0.537,1.660,4.882,6.840,0.199,0.673,1.467,22.804,9.440,1.414,18.984,10.332,1.987,4.335,18.255,0.000,0.000,0.000,-0.067,1.321,,3.39%,MPC,56585A10
186989,12872,2015-12-31,2016-06-30,2016-09-30,8.247,0.849,6.479,10.302,10.381,11.213,11.213,0.382,4.805,0.352,0.034,0.092,0.061,0.120,0.050,0.067,0.142,0.128,0.157,0.344,0.155,0.085,0.155,0.144,0.111,0.170,0.458,0.355,0.364,0.436,0.050,0.048,0.061,0.541,0.306,0.259,1.990,0.025,0.307,0.467,0.785,0.677,0.173,0.403,0.933,0.628,0.541,0.537,1.660,4.882,6.840,0.199,0.673,1.467,22.804,9.440,1.414,18.984,10.332,1.987,4.335,18.255,0.000,0.000,0.000,-0.067,1.262,,3.55%,MPC,56585A10
186989,12872,2015-12-31,2016-06-30,2016-10-31,8.841,0.849,6.479,11.063,11.148,12.041,12.041,0.409,5.151,0.352,0.034,0.092,0.061,0.120,0.050,0.067,0.142,0.128,0.157,0.344,0.155,0.085,0.155,0.144,0.111,0.170,0.458,0.355,0.364,0.436,0.050,0.048,0.061,0.541,0.306,0.259,1.990,0.025,0.307,0.467,0.785,0.677,0.173,0.403,0.933,0.628,0.541,0.537,1.660,4.882,6.840,0.199,0.673,1.467,22.804,9.440,1.414,18.984,10.332,1.987,4.335,18.255,0.000,0.000,0.000,-0.067,1.353,,3.30%,MPC,56585A10
186989,12872,2015-12-31,2016-09-30,2016-11-30,9.831,0.797,7.961,18.296,18.367,22.075,22.075,0.458,6.526,0.617,0.021,0.079,0.043,0.108,0.030,0.056,0.107,0.071,0.101,0.344,0.087,0.054,0.087,0.090,0.072,0.136,0.421,0.356,0.358,0.458,0.051,0.051,0.043,0.560,0.317,0.262,2.645,0.007,0.275,0.491,0.681,0.607,0.173,0.246,0.897,0.670,0.530,0.548,1.721,2.972,4.096,0.156,0.657,1.493,23.448,9.237,1.259,18.282,10.123,1.723,4.091,17.556,0.000,0.000,0.000,-0.066,1.453,,3.06%,MPC,56585A10
186989,12872,2015-12-31,2016-09-30,2016-12-31,10.527,0.797,7.961,19.591,19.668,23.638,23.638,0.490,6.988,0.617,0.021,0.079,0.043,0.108,0.030,0.056,0.107,0.071,0.101,0.344,0.087,0.054,0.087,0.090,0.072,0.136,0.421,0.356,0.358,0.458,0.051,0.051,0.043,0.560,0.317,0.262,2.645,0.007,0.275,0.491,0.681,0.607,0.173,0.246,0.897,0.670,0.530,0.548,1.721,2.972,4.096,0.156,0.657,1.493,23.448,9.237,1.259,18.282,10.123,1.723,4.091,17.556,0.000,0.000,0.000,-0.066,1.556,,2.86%,MPC,56585A10
186989,12872,2015-12-31,2016-09-30,2017-01-31,10.046,0.797,7.961,18.696,18.770,22.559,22.559,0.468,6.669,0.617,0.021,0.079,0.043,0.108,0.030,0.056,0.107,0.071,0.101,0.344,0.087,0.054,0.087,0.090,0.072,0.136,0.421,0.356,0.358,0.458,0.051,0.051,0.043,0.560,0.317,0.262,2.645,0.007,0.275,0.491,0.681,0.607,0.173,0.246,0.897,0.670,0.530,0.548,1.721,2.972,4.096,0.156,0.657,1.493,23.448,9.237,1.259,18.282,10.123,1.723,4.091,17.556,0.000,0.000,0.000,-0.066,1.485,,3.00%,MPC,56585A10
186989,12872,2016-12-31,2016-12-31,2017-02-28,10.861,0.655,8.510,21.947,22.044,22.443,22.443,0.469,6.567,0.614,0.021,0.080,0.044,0.109,0.033,0.059,0.102,0.069,0.101,0.334,0.088,0.053,0.088,0.087,0.070,0.137,0.427,0.332,0.333,0.437,0.056,0.056,0.038,0.544,0.348,0.238,2.358,0.003,0.308,0.454,0.627,0.558,0.172,0.274,0.901,0.605,0.523,0.544,1.712,2.875,3.966,0.125,0.664,1.455,23.390,9.143,1.276,17.064,9.709,1.759,4.118,17.153,0.000,0.000,0.000,-0.064,1.503,,2.90%,MPC,56585A10
186989,12872,2016-12-31,2016-12-31,2017-03-31,11.069,0.655,8.510,22.363,22.462,22.869,22.869,0.478,6.693,0.614,0.021,0.080,0.044,0.109,0.033,0.059,0.102,0.069,0.101,0.334,0.088,0.053,0.088,0.087,0.070,0.137,0.427,0.332,0.333,0.437,0.056,0.056,0.038,0.544,0.348,0.238,2.358,0.003,0.308,0.454,0.627,0.558,0.172,0.274,0.901,0.605,0.523,0.544,1.712,2.875,3.966,0.125,0.664,1.455,23.390,9.143,1.276,17.064,9.709,1.759,4.118,17.153,0.000,0.000,0.000,-0.064,1.532,,2.85%,MPC,56585A10
